sample,sex,age,cg02221805,cg12479674,cg23704082,cg07553761,cg10273210,cg11614451,cg11075316,cg25113081,cg15618978,cg08816037,cg19996272,cg04008429,cg01459132,cg14931304,cg26433838,cg26856080,cg02095937
GSM2334041,1,55,,0.02373257,0.04472406,0.26533444,0.07076532,0.03092812,0.03007235,0.88818927,0.29056114,0.04224663,,0.01468692,0.09283637,0.01373028,0.15171505,0.01776716,0.00000000
GSM2334042,0,43,,0.01755281,0.05572357,0.28462263,0.07440135,0.03586227,0.04389740,0.92264864,0.28528211,0.03741953,,0.01693197,0.08603295,0.01232608,0.12739175,0.01758559,0.12189051
GSM2334043,1,56,,0.02437816,0.05639412,0.35062355,0.07932513,0.04131188,0.04540394,0.90192176,0.37078816,0.03506923,,0.01745284,0.07696802,0.01478334,0.11284400,0.02179946,0.00000000
GSM2334044,0,63,,0.01824708,0.04929484,0.25480903,0.07276293,0.02798331,0.02974463,0.91068739,0.24784657,0.03802366,,0.01387701,0.06762214,0.01586767,0.13114256,0.01813792,0.00000000
GSM2334045,1,20,,0.02386911,0.05237366,0.20166089,0.08714154,0.03965015,0.04169514,0.92571328,0.18225429,0.03348826,,0.01768704,0.06249395,0.01505555,0.13626991,0.02115593,0.13076013
GSM2334046,1,75,,0.02164408,0.04195383,0.33640256,0.07968978,0.03223997,0.03366821,0.88712042,0.29801232,0.03196231,,0.01373608,0.07327754,0.01397879,0.12817848,0.01891146,0.00000000
GSM2334047,0,65,,0.01932980,0.05793140,0.34544154,0.08594074,0.04376457,0.03500644,0.89584456,0.31797401,0.02793695,,0.01845994,0.07841008,0.01432098,0.13090566,0.01745558,0.00000000
GSM2334048,0,77,,0.01824495,0.04913963,0.43279179,0.07611189,0.03093479,0.03377752,0.92135804,0.38514450,0.02512192,,0.01505580,0.07263497,0.01249279,0.12814958,0.01746258,0.11022964
GSM2334049,0,26,,0.02091091,0.04686065,0.19679885,0.07538535,0.03780798,0.03336451,0.91450507,0.16607792,0.02526668,,0.01650617,0.06765656,0.01245069,0.08643397,0.01792394,0.00000000
GSM2334050,0,69,,0.01892708,0.05389433,0.37843313,0.08126044,0.03430840,0.02576507,0.91447832,0.29087102,0.03645824,,0.01488335,0.09694573,0.01494927,0.14936344,0.01862322,0.00000000
GSM2334051,0,64,,0.01962356,0.05105780,0.29391024,0.06333034,0.02947426,0.02940323,0.00000000,0.31722713,0.03255752,,0.01294889,0.06207555,0.01554470,0.15242085,0.01531907,0.00000000
GSM2334052,1,43,,0.01963906,0.05466447,0.25559195,0.06374706,0.03324319,0.03774395,0.91988008,0.20712285,0.03679143,,0.01731863,0.05589908,0.01564561,0.10993626,0.01898978,0.12932702
GSM2334053,1,39,,0.01424866,0.03792869,0.20283787,0.05435125,0.03291327,0.02265619,0.86895119,0.17936872,0.03218277,,0.01149642,0.04736455,0.00870747,0.12604348,0.01490656,0.00000000
GSM2334054,0,74,,0.02341628,0.04169318,0.31161954,0.08192938,0.03321149,0.04326366,0.88390078,0.28270150,0.03217631,,0.02004672,0.08048540,0.01760459,0.12562526,0.01993473,0.00000000
GSM2334055,0,44,,0.01441390,0.03889895,0.25185798,0.07531503,0.04843008,0.02063927,0.90071058,0.25909389,0.02524307,,0.01257317,0.04723922,0.01130852,0.12478688,0.01533815,0.00000000
GSM2334056,0,47,,0.02052753,0.05303596,0.26135344,0.08759372,0.04477854,0.03922441,0.90476153,0.28634427,0.03387339,,0.01825417,0.06357252,0.01391793,0.11641103,0.01811574,0.00000000
GSM2334057,1,17,,0.01771437,0.05105570,0.15572970,0.05953483,0.03418768,0.02704659,0.89633155,0.20657333,0.02351990,,0.01169288,0.06399942,0.01062096,0.13360546,0.01384645,0.00000000
GSM2334058,0,19,,0.01852373,0.05414568,0.16335726,0.07208205,0.03919484,0.04000065,0.92626840,0.12723989,0.03119961,,0.01283061,0.08787073,0.01277139,0.10372228,0.02019238,0.12812997
GSM2334059,1,15,,0.01638053,0.04403670,0.13317946,0.07868008,0.04900971,0.02929655,0.89491352,0.15807564,0.03483548,,0.01072029,0.10843366,0.01068508,0.13804863,0.01703554,0.00000000
GSM2334060,0,26,,0.01526605,0.03957113,0.17187877,0.05007856,0.02970745,0.03193240,0.90666978,0.13591218,0.02081145,,0.01117645,0.03956207,0.01250042,0.13865732,0.01558352,0.00000000
GSM2334061,1,18,,0.01661175,0.03836095,0.09837459,0.07873346,0.03261172,0.02799226,0.89186310,0.10160801,0.02649520,,0.00998681,0.05138626,0.01034485,0.11599519,0.01476107,0.00000000
GSM2334062,0,17,,0.01665713,0.04792340,0.14697865,0.07903103,0.04620749,0.02939351,0.90424477,0.14709760,0.03222877,,0.01370668,0.06946412,0.01391439,0.12113169,0.01816592,0.00000000
GSM2334063,0,80,,0.02537274,0.05109225,0.35208438,0.07812462,0.04102226,0.02979950,0.88572131,0.30235170,0.03263697,,0.01440930,0.08691326,0.01501804,0.13770444,0.01944780,0.00000000
GSM2334064,0,79,,0.02040651,0.04496423,0.36073047,0.06305019,0.03646297,0.03916038,0.87843886,0.38435613,0.04367305,,0.01537181,0.08722828,0.01976713,0.11158928,0.01859137,0.00000000
GSM2334065,1,71,,0.02082212,0.04905628,0.27360253,0.07260914,0.03743628,0.03789939,0.89320698,0.21820138,0.03182108,,0.01272401,0.08716640,0.01443473,0.11915138,0.02064147,0.00000000
GSM2334066,1,42,,0.01812837,0.04745749,0.24090506,0.07287806,0.03173145,0.03073564,0.91062982,0.20508622,0.05703955,,0.01430149,0.06024389,0.01267069,0.13001283,0.01653689,0.00000000
GSM2334067,1,14,,0.01974794,0.04639735,0.14764407,0.06026422,0.04470684,0.03360536,0.88970606,0.14768316,0.02848658,,0.01592908,0.07014281,0.01295512,0.11958614,0.01776798,0.00000000
GSM2334068,0,53,,0.01803860,0.04195951,0.31040606,0.08499178,0.04337288,0.04101371,0.92812143,0.29489817,0.03324946,,0.01359404,0.06581367,0.01619362,0.11573942,0.01660895,0.00000000
GSM2334069,1,76,,0.01829466,0.04892572,0.37338114,0.05492731,0.04500600,0.03372232,0.90322779,0.27269563,0.03160667,,0.01274152,0.06645541,0.01286878,0.14673247,0.01868323,0.00000000
GSM2334070,0,46,,0.01613074,0.04450624,0.31416251,0.06976027,0.04074767,0.03383561,0.91354458,0.21052118,0.03395348,,0.01310261,0.06395283,0.01248658,0.10455377,0.01839955,0.00000000
GSM2334071,0,27,,0.01698771,0.04847297,0.16681931,0.07203934,0.05162099,0.03183516,0.89017679,0.15991057,0.02484190,,0.01749167,0.06736522,0.01204034,0.10240472,0.01761212,0.00000000
GSM2334072,1,22,,0.02265621,0.04644258,0.22204166,0.08597637,0.03967155,0.03597106,0.90048220,0.19908865,0.03166204,,0.01578650,0.07641875,0.01575955,0.11277492,0.01941923,0.12944312
GSM2334073,1,44,,0.01745372,0.05263055,0.29195633,0.09855852,0.04935748,0.02966765,0.91159442,0.27787504,0.02883167,,0.01464917,0.07705992,0.01339983,0.10913465,0.02042496,0.00000000
GSM2334074,1,40,,0.02042898,0.04679983,0.28065624,0.08193900,0.03931869,0.04583050,0.91388124,0.24199832,0.03229973,,0.01782722,0.06317656,0.01226331,0.13061435,0.01974876,0.00000000
GSM2334075,1,50,,0.02278727,0.06702591,0.25427254,0.08478692,0.04002347,0.02933171,0.89675896,0.17206366,0.05014941,,0.01472928,0.08722313,0.01640041,0.13266726,0.01807760,0.00000000
GSM2334076,1,67,,0.02157518,0.05246035,0.30076956,0.06969860,0.03086260,0.03001035,0.88859685,0.29155129,0.03613659,,0.01488916,0.07808262,0.01615129,0.15624069,0.01982647,0.00000000
GSM2334077,0,49,,0.01643746,0.05746325,0.22192828,0.05832609,0.05268549,0.03622196,0.91732364,0.21145244,0.03520530,,0.01507991,0.06864816,0.01212544,0.14785838,0.01697875,0.00000000
GSM2334078,1,67,,0.01894666,0.04095562,0.34139801,0.07947133,0.04031943,0.03403907,0.90414743,0.27976714,0.03110814,,0.01566275,0.07698306,0.01267160,0.12050511,0.02154237,0.00000000
GSM2334079,0,48,,0.01760552,0.05849196,0.23363563,0.07760167,0.03926886,0.03456960,0.88089322,0.19497139,0.02992419,,0.01354613,0.06233726,0.01371808,0.11886355,0.02082158,0.00000000
GSM2334080,1,39,,0.02039246,0.05698450,0.24968556,0.07352355,0.03761757,0.04260526,0.90874079,0.23120580,0.03535533,,0.01380208,0.07889242,0.01344918,0.11240942,0.01945865,0.13588573
GSM2334081,0,37,,0.01797374,0.05095622,0.26999026,0.07252946,0.03835551,0.03571830,0.92402240,0.18342866,0.03346545,,0.01307793,0.05434004,0.01220892,0.14334940,0.01898462,0.11186131
GSM2334082,0,30,,0.02045174,0.05156629,0.22638000,0.09470633,0.04490332,0.04034611,0.90625992,0.24071481,0.03689955,,0.01559625,0.06248155,0.01680667,0.11204951,0.02111563,0.12727793
GSM2334083,0,39,,0.01954340,0.05403426,0.23178937,0.07380773,0.03658070,0.03547224,0.90358805,0.18342075,0.04062642,,0.01276666,0.10310471,0.01555534,0.13279392,0.02047056,0.00000000
GSM2334084,1,72,,0.01726380,0.05367324,0.30202705,0.06005116,0.03477155,0.02874899,0.91496425,0.32326310,0.04110293,,0.01379321,0.08697708,0.01588413,0.15072368,0.01950909,0.00000000
GSM2334085,1,86,,0.02563002,0.05581413,0.41604788,0.08455947,0.03232453,0.03418988,0.86439005,0.35769405,0.02921741,,0.01194010,0.09723991,0.01321663,0.07856650,0.02297714,0.00000000
GSM2334086,1,59,,0.01990950,0.05642530,0.29600860,0.06881440,0.03521081,0.03880959,0.91772786,0.27735346,0.02851308,,0.01576781,0.06886867,0.01401696,0.15562704,0.01997851,0.11125801
GSM2334087,0,76,,0.02404018,0.04852243,0.61223813,0.06575089,0.04032998,0.03969124,0.89787904,0.42659614,0.02990468,,0.01804077,0.11090845,0.01670999,0.12624190,0.02087198,0.00000000
GSM2334088,1,73,,0.01855794,0.04225096,0.35436787,0.07048169,0.04591908,0.03995958,0.89566258,0.33902478,0.04125770,,0.01333647,0.07159155,0.01412649,0.10987799,0.01885447,0.00000000
GSM2334089,1,65,,0.02599963,0.04561346,0.27844049,0.07629724,0.02803399,0.03064494,0.91605019,0.24842382,0.04134225,,0.01472871,0.08149234,0.01630155,0.13088042,0.02133121,0.11102125
GSM2334090,1,83,,0.02153282,0.06145772,0.42272999,0.06515218,0.04152188,0.03201755,0.91491369,0.37516834,0.03780707,,0.01635650,0.06733361,0.01570985,0.13361577,0.01685193,0.00000000
GSM2334091,0,72,,0.01851075,0.05672361,0.38230228,0.08953671,0.12685158,0.03700256,0.90087052,0.34167742,0.03115505,,0.01583098,0.07010193,0.01496176,0.12659808,0.01896879,0.00000000
GSM2334092,1,66,,0.01940877,0.04609692,0.35210159,0.07748226,0.04393327,0.03300530,0.90631304,0.34390033,0.02556191,,0.01339098,0.06906144,0.01263006,0.13580705,0.01863698,0.00000000
GSM2334093,0,83,,0.01869282,0.05680281,0.40204218,0.07794606,0.03063453,0.02921395,0.91468499,0.31219484,0.02680077,,0.01586727,0.06906463,0.01263230,0.10944353,0.01790646,0.00000000
GSM2334094,1,22,,0.01870363,0.06009451,0.20632089,0.06402031,0.03001770,0.04311722,0.90039186,0.19304623,0.03494956,,0.01231240,0.11397705,0.01795790,0.12773309,0.01794524,0.00000000
GSM2334095,0,84,,0.02117462,0.04485657,0.37680143,0.08788457,0.03522523,0.03423236,0.89308108,0.37086624,0.03361963,,0.01792017,0.08982155,0.01784500,0.14346599,0.02012901,0.00000000
GSM2334096,1,56,,0.02107537,0.05938777,0.28039594,0.07069882,0.03446072,0.02744909,0.86385990,0.21889110,0.04775891,,0.01682599,0.09071661,0.01604571,0.12914259,0.02331761,0.00000000
GSM2334097,0,69,,0.02053191,0.05367783,0.30184780,0.06622468,0.03490512,0.02666195,0.89630211,0.25350830,0.03504048,,0.01258198,0.08899132,0.01547901,0.06727017,0.02058944,0.00000000
GSM2334098,1,31,,0.02127263,0.04955892,0.23192611,0.07589187,0.04073232,0.03111331,0.90903645,0.20798406,0.03729965,,0.01392887,0.09464164,0.01286756,0.14003294,0.01624295,0.00000000
GSM2334099,1,43,,0.01986411,0.04824393,0.28787211,0.07645217,0.03272470,0.03041128,0.91414426,0.25925958,0.03066726,,0.01915969,0.06215726,0.01312455,0.12272552,0.01618363,0.00000000
GSM2334100,0,60,,0.02161041,0.05554415,0.20644143,0.08679945,0.03513663,0.03835348,0.88023861,0.19582676,0.03708279,,0.01781787,0.09973379,0.01502675,0.14739495,0.02088828,0.00000000
GSM2334101,0,81,,0.02116839,0.04550831,0.32514748,0.07558755,0.03791111,0.03260153,0.88623562,0.33567583,0.03459171,,0.01582379,0.07912214,0.01707124,0.13574811,0.01900273,0.00000000
GSM2334102,1,29,,0.02229005,0.04691473,0.18137607,0.09022923,0.03578495,0.03453175,0.90244630,0.15580640,0.03849183,,0.01422350,0.08943074,0.01347306,0.11837437,0.01774839,0.00000000
GSM2334103,1,32,,0.02094237,0.04972027,0.19518355,0.07785435,0.04322588,0.03051372,0.90741355,0.15649987,0.03914993,,0.01632254,0.07242879,0.01663452,0.14162045,0.02024587,0.13395099
GSM2334104,1,29,,0.02103923,0.04613571,0.22415187,0.08290942,0.03470362,0.03534896,0.87729725,0.26385191,0.03374000,,0.01315153,0.07313163,0.01156668,0.12223794,0.01732372,0.00000000
GSM2334105,0,27,,0.02062313,0.05264493,0.16406656,0.07796650,0.03329720,0.03015083,0.89879588,0.15840029,0.03912321,,0.01448415,0.10875792,0.01692425,0.13871748,0.02018944,0.00000000
GSM2334106,0,35,,0.02159112,0.05605017,0.19594318,0.08992305,0.03341095,0.03351265,0.91101059,0.17709957,0.03265992,,0.01455653,0.08955229,0.01773261,0.16629531,0.01929997,0.00000000
GSM2334107,1,17,,0.02047549,0.05364762,0.15427529,0.07614481,0.03877253,0.02782364,0.88319599,0.12837454,0.03978402,,0.01654509,0.11326805,0.01523000,0.13290836,0.01937110,0.00000000
GSM2334108,0,53,,0.02263543,0.05418836,0.22208206,0.06934492,0.03124481,0.03814209,0.91463549,0.15018784,0.03250568,,0.01344623,0.09676691,0.01707708,0.08276736,0.01981918,0.00000000
GSM2334109,0,16,,0.01698860,0.05099605,0.16943261,0.08374429,0.05502188,0.03986535,0.91994106,0.07777576,0.03749032,,0.01524506,0.06871720,0.01450560,0.13539730,0.01935894,0.00000000
GSM2334110,1,34,,0.02515220,0.06418381,0.16876428,0.08187290,0.03326377,0.05168736,0.00000000,0.23660328,0.03781431,,0.01999456,0.14626246,0.01701516,0.12902694,0.02524816,0.00000000
GSM2334111,1,65,,0.02260698,0.05553707,0.31805758,0.07290312,0.03325565,0.02835361,0.90258831,0.26098757,0.04386209,,0.01406768,0.07252226,0.01520752,0.11845283,0.01714204,0.11858826
GSM2334112,0,36,,0.01515818,0.05298533,0.21937401,0.07048657,0.03985386,0.02845093,0.91478788,0.25712033,0.02261454,,0.01099317,0.04458437,0.01180275,0.14536490,0.01590160,0.00000000
GSM2334113,1,34,,0.01423233,0.05006810,0.15483046,0.06018185,0.02445561,0.02189602,0.89400757,0.15308761,0.04106085,,0.01248502,0.04593792,0.00914862,0.13750200,0.01519523,0.00000000
GSM2334114,0,77,,0.02125401,0.04919215,0.34192764,0.06424453,0.03501391,0.03561303,0.90906446,0.25155412,0.03523822,,0.01940488,0.06581908,0.01921125,0.13321629,0.02209748,0.00000000
GSM2334115,0,58,,0.01672363,0.05334457,0.33595198,0.07384791,0.03676673,0.03151954,0.89045067,0.32434173,0.03829154,,0.01469453,0.11072411,0.01314730,0.12223121,0.01842492,0.00000000
GSM2334116,1,41,,0.01497139,0.04411097,0.22210129,0.06525175,0.02931067,0.02848407,0.90632744,0.19985917,0.03836809,,0.01099077,0.06611653,0.01008428,0.13548233,0.01515814,0.00000000
GSM2334117,1,25,,0.01724192,0.03841617,0.19167785,0.06325311,0.03763308,0.03316198,0.00000000,0.18413421,0.02272717,,0.01351582,0.05848283,0.01305717,0.11937763,0.01685776,0.00000000
GSM2334118,1,40,,0.01799419,0.03888862,0.25109009,0.06309900,0.03199592,0.02846845,0.90202568,0.26939174,0.03221132,,0.01185241,0.05476938,0.01063633,0.13721995,0.01365836,0.00000000
GSM2334119,0,50,,0.02358472,0.04807449,0.22257984,0.07287095,0.04031702,0.03072704,0.89010353,0.17660611,0.05277438,,0.01324644,0.08085618,0.01730364,0.12072241,0.02348125,0.12462451
GSM2334120,0,18,,0.02192023,0.05009494,0.13736819,0.08308892,0.03557515,0.03044717,0.89530827,0.16317976,0.03799196,,0.01479741,0.06761309,0.01274580,0.12634630,0.01706424,0.00000000
GSM2334121,1,32,,0.01563606,0.04951776,0.14771873,0.06821870,0.04253756,0.02538354,0.87665696,0.13835854,0.02237956,,0.01397799,0.06611584,0.01086942,0.12316295,0.01891067,0.00000000
GSM2334122,1,69,,0.02259247,0.06238056,0.25501527,0.08454854,0.03506823,0.05429538,0.88094434,0.21575063,0.05867247,,0.01703006,0.09876651,0.01852612,0.15553137,0.01975693,0.00000000
GSM2334123,1,68,,0.01826879,0.04926882,0.33238887,0.07621536,0.04908374,0.03402308,0.90466383,0.25539546,0.03637011,,0.01661031,0.06354288,0.01456187,0.11265144,0.01756848,0.00000000
GSM2334124,1,48,,0.02196301,0.05529444,0.32180807,0.08294950,0.04568205,0.03538102,0.89023083,0.25788261,0.03201912,,0.01713666,0.06134578,0.01274758,0.11671601,0.01769491,0.00000000
GSM2334125,1,80,,0.02158307,0.04947359,0.40927056,0.08299189,0.03166725,0.03231373,0.87509896,0.34469776,0.03339635,,0.01692999,0.08687391,0.01786260,0.13335259,0.01886095,0.00000000
GSM2334126,0,35,,0.02231444,0.05972486,0.19639283,0.08716267,0.03858817,0.03435201,0.91158782,0.15799258,0.03111218,,0.01510195,0.10190056,0.01736042,0.14439920,0.02062172,0.00000000
GSM2334127,1,57,,0.02159022,0.05654650,0.28838580,0.07818127,0.03682846,0.03359874,0.89302049,0.24969547,0.03645412,,0.01216260,0.10396520,0.01576729,0.07967348,0.02038335,0.00000000
GSM2334128,0,59,,0.02697011,0.05459027,0.31778009,0.06905333,0.04360904,0.03236519,0.88516033,0.31656049,0.03526831,,0.01587607,0.10527966,0.01752954,0.14539417,0.02171816,0.00000000
GSM2334129,1,70,,0.01751189,0.04920237,0.39909268,0.08177757,0.03593841,0.03514866,0.90186665,0.33313375,0.02704430,,0.01197694,0.07344222,0.01008910,0.11647179,0.01761806,0.00000000
GSM2334130,1,49,,0.02427564,0.05431648,0.27288083,0.07366337,0.03548501,0.02770978,0.91975321,0.21013829,0.03399861,,0.01369584,0.09384699,0.01549678,0.08555658,0.02167653,0.10575323
GSM2334131,1,22,,0.02234996,0.06084531,0.17699628,0.07068870,0.03134359,0.02956852,0.90474188,0.14041874,0.02679712,,0.01540308,0.06698434,0.01897034,0.15522174,0.01798957,0.00000000
GSM2334132,1,72,,0.02019053,0.04519281,0.37880463,0.07106678,0.04366633,0.03586010,0.90159323,0.35532025,0.02608714,,0.01416427,0.05230926,0.01417359,0.12249967,0.02053158,0.00000000
GSM2334133,0,47,,0.01939961,0.04377332,0.21914361,0.06609642,0.04434954,0.03241849,0.89253520,0.19352251,0.03109302,,0.01338999,0.09120468,0.01224096,0.13645359,0.01453257,0.00000000
GSM2334134,1,32,,0.02193598,0.04702281,0.19738898,0.08716701,0.03911594,0.03349797,0.90558922,0.14993672,0.03702623,,0.01199386,0.08791318,0.01521541,0.14482679,0.01920487,0.00000000
GSM2334135,0,15,,0.01661526,0.04537012,0.06111624,0.07476822,0.03891495,0.03114952,0.91522273,0.09518953,0.03015771,,0.01209420,0.06440737,0.01066265,0.14780404,0.01818772,0.11724783
GSM2334136,1,31,,0.02284820,0.04449641,0.16887746,0.07326821,0.04100682,0.02993037,0.89034429,0.12265399,0.03328590,,0.01706961,0.10285299,0.01716282,0.15207622,0.01992080,0.00000000
GSM2334137,0,27,,0.02335031,0.05733747,0.18202925,0.07807721,0.03373362,0.02514238,0.90664048,0.21370571,0.03890075,,0.01324704,0.07697287,0.01452666,0.14927736,0.01688883,0.00000000
GSM2334138,0,19,,0.01936350,0.06790824,0.17822930,0.07498363,0.04633889,0.03072311,0.90946668,0.14448193,0.02781936,,0.01644050,0.07419994,0.01297408,0.11813495,0.01784010,0.00000000
GSM2334139,0,76,,0.01821939,0.04654605,0.36993852,0.06069646,0.03272131,0.03041650,0.88615757,0.35259201,0.03259225,,0.01310486,0.05865136,0.01277595,0.13708225,0.01810583,0.12923933
GSM2334140,0,59,,0.01945566,0.03850859,0.28824714,0.07173372,0.03785536,0.03524351,0.91346278,0.27119350,0.02676245,,0.01461393,0.07677280,0.01103507,0.12801679,0.01633250,0.00000000
GSM2334141,1,48,,0.01683369,0.05382374,0.24683621,0.06856844,0.02912510,0.02817088,0.90027339,0.24306269,0.02909389,,0.01350914,0.08064500,0.01543786,0.06600650,0.01992817,0.15962131
GSM2334142,1,71,,0.02012073,0.05138134,0.30831775,0.05884551,0.04878668,0.03601209,0.89925650,0.23395539,0.03381410,,0.01342605,0.07716694,0.01488187,0.15829593,0.02040680,0.12098710
GSM2334143,0,18,,0.01936354,0.04547743,0.21423881,0.07196989,0.03460456,0.02559219,0.92133391,0.20045951,0.04976682,,0.01387046,0.06557484,0.01256199,0.12213094,0.01677488,0.11389810
GSM2334144,0,48,,0.01763994,0.03959175,0.30276449,0.07445200,0.03144319,0.03687295,0.89795708,0.30031406,0.02541738,,0.01205028,0.06880620,0.01449273,0.12295894,0.01736444,0.12049188
GSM2334145,0,17,,0.01651382,0.03276677,0.18491952,0.07389262,0.03803693,0.02873201,0.93685977,0.20579958,0.03756882,,0.01462115,0.05338000,0.01276773,0.11127195,0.01647293,0.12995930
GSM2334146,1,53,,0.01826098,0.04268103,0.31308691,0.07184730,0.04847082,0.03392527,0.91079320,0.25325816,0.03646022,,0.01587363,0.05846378,0.01580508,0.13728072,0.01951062,0.15106507
GSM2334147,1,17,,0.01862628,0.04674140,0.19019578,0.07085974,0.04266452,0.03919654,0.92104603,0.17477140,0.03675491,,0.01442565,0.05912529,0.01512911,0.10371445,0.01802339,0.11255000
GSM2334148,1,17,,0.02044440,0.05088649,0.15619060,0.07755110,0.04078709,0.03154908,0.90215773,0.12905448,0.04162339,,0.01632624,0.08387234,0.01529475,0.16052305,0.01945958,0.13086612
GSM2334149,1,15,,0.01954936,0.05827173,0.16763260,0.07009972,0.03969393,0.03004479,0.93765206,0.12896406,0.03461160,,0.01449776,0.06150059,0.01356566,0.10961697,0.01767295,0.09563485
GSM2334150,1,17,,0.01955206,0.05236844,0.14532285,0.06989269,0.04275483,0.03411321,0.91037741,0.13418173,0.03936141,,0.01345304,0.06463148,0.01389661,0.14303403,0.01857439,0.00000000
GSM2334151,0,19,,0.01930424,0.06576205,0.20718761,0.07613006,0.04458126,0.03216032,0.91992909,0.17546168,0.04510515,,0.01577949,0.05392661,0.01507777,0.12554813,0.01759104,0.12993712
GSM2334152,1,15,,0.02352630,0.04844854,0.17075920,0.08120036,0.05576048,0.03422700,0.87174588,0.17840799,0.04211683,,0.01469910,0.06647786,0.01457665,0.12172457,0.01657434,0.00000000
GSM2334153,1,15,,0.01999935,0.05612008,0.18360654,0.08255666,0.04060870,0.03232968,0.89868511,0.19954270,0.03208167,,0.01203640,0.07854898,0.01096011,0.11511652,0.01407433,0.00000000
GSM2334154,0,43,,0.01877710,0.05450248,0.25750637,0.07820649,0.04970293,0.03785816,0.90650513,0.18216333,0.03108150,,0.01483454,0.06634161,0.01362575,0.14763517,0.01673623,0.00000000
GSM2334155,0,38,,0.02185142,0.04923348,0.21906170,0.05672550,0.03263557,0.03084315,0.84333951,0.14180463,0.03551751,,0.01462817,0.08413256,0.01648469,0.12555255,0.01879089,0.00000000
GSM2334156,1,17,,0.01486038,0.04038800,0.14704768,0.06012592,0.04233241,0.02326506,0.89729849,0.11315831,0.03240659,,0.01225506,0.05523295,0.01234973,0.13195903,0.01598799,0.00000000
GSM2334157,0,23,,0.02343198,0.05733588,0.18074421,0.07876289,0.03880039,0.03216374,0.88823697,0.16145452,0.03478535,,0.01412186,0.07900062,0.01745135,0.12713546,0.01856520,0.00000000
GSM2334158,1,22,,0.02041081,0.05425092,0.21683533,0.06787731,0.03680483,0.03017388,0.89216158,0.24193207,0.03172278,,0.01334741,0.06528591,0.01293459,0.13381717,0.01775238,0.00000000
GSM2334159,0,46,,0.01576917,0.04681754,0.27344052,0.05040052,0.03465766,0.02287777,0.89875241,0.25972234,0.03336537,,0.01219832,0.05651332,0.01188646,0.09832801,0.01569501,0.00000000
GSM2334160,0,24,,0.01683274,0.04367056,0.23560984,0.05187933,0.03785124,0.02988031,0.90296114,0.29880204,0.02667440,,0.01132969,0.05973389,0.01358862,0.10566825,0.01725713,0.00000000
GSM2334161,1,71,,0.02155614,0.05448133,0.30693569,0.08390276,0.03748121,0.03644431,0.88929316,0.30881717,0.03809321,,0.01716017,0.09905045,0.01684873,0.12207755,0.01894211,0.00000000
GSM2334162,1,66,,0.02063160,0.04915091,0.35724131,0.08910071,0.04116466,0.04976697,0.84028740,0.35792186,0.03817156,,0.01579203,0.07375797,0.01459481,0.13931947,0.01676620,0.00000000
GSM2334163,0,77,,0.02382066,0.06297371,0.43306349,0.07855112,0.03305591,0.03473446,0.89744580,0.31564971,0.02746039,,0.01255875,0.10747662,0.01353761,0.11906125,0.01878028,0.00000000
GSM2334164,0,70,,0.01903652,0.04779604,0.29778260,0.08199780,0.04971364,0.04174642,0.87122113,0.27566498,0.03025463,,0.01284113,0.07175558,0.01352863,0.13177239,0.01662644,0.00000000
GSM2334165,1,45,,0.02053908,0.05139006,0.21448708,0.08810904,0.04615516,0.03730852,0.87329413,0.23089904,0.03184845,,0.01518174,0.07590910,0.01480697,0.13340662,0.01600221,0.00000000
GSM2334166,0,65,,0.01898599,0.04691616,0.35404061,0.08428524,0.04099609,0.03111963,0.89223206,0.27309641,0.02909722,,0.01321791,0.08463975,0.01618222,0.12854417,0.02228400,0.00000000
GSM2334167,1,19,,0.01956197,0.05617445,0.16705792,0.07338742,0.03829554,0.04270631,0.00000000,0.13872195,0.02947825,,0.01561213,0.08675965,0.01545112,0.11039263,0.01678784,0.00000000
GSM2334168,0,45,,0.02732089,0.05734179,0.19560348,0.07827600,0.03282206,0.02788487,0.91740358,0.21311234,0.02220441,,0.01184114,0.07722560,0.01339292,0.09258907,0.02090677,0.12532392
GSM2334169,1,41,,0.02242224,0.05172029,0.16106307,0.08129168,0.03630610,0.04174943,0.85195325,0.13204647,0.03838604,,0.01886631,0.09204993,0.01432162,0.13198637,0.01970040,0.00000000
GSM2334170,0,67,,0.02391558,0.04755769,0.33586214,0.07704059,0.04474760,0.02943727,0.92672582,0.25338896,0.03504940,,0.01771619,0.07944119,0.01519863,0.13242142,0.01959580,0.21470236
GSM2334171,0,48,,0.02480775,0.05857109,0.24165973,0.08579928,0.03987917,0.03973623,0.91564718,0.20694581,0.03568226,,0.01465534,0.09426240,0.01801932,0.12942277,0.02140576,0.12850055
GSM2334172,1,49,,0.02161001,0.04098294,0.23272305,0.05912184,0.03097562,0.03381476,0.91577741,0.18392106,0.03555621,,0.01540008,0.08661503,0.01190355,0.13680147,0.01901041,0.00000000
GSM2334173,1,24,,0.02564509,0.05200534,0.15129513,0.08168109,0.04234382,0.03645131,0.90935374,0.11693618,0.03204331,,0.01299311,0.09735789,0.01748348,0.12726731,0.01992592,0.00000000
GSM2334174,0,43,,0.02651033,0.04387382,0.22467173,0.06947878,0.04577726,0.03107046,0.89724626,0.20705840,0.02742588,,0.01820581,0.10153159,0.01670936,0.15213148,0.02027596,0.12759288
