sample,sex,age,cg01062068,cg20646757,cg18637244,cg26470314,cg20987014,cg07099827,cg15482003,cg27190967,cg01548188,cg14945638,cg02101625,cg16370826,cg11220950,cg04519296,cg26787199,cg00789347,cg07259398
GSM2334064,0,79,0.13475816,,0.09505574,0.67932202,,0.93231832,,0.48147133,,,0.04822478,0.05965696,0.49641313,0.87700739,0.10073355,0.34884363,0.03005381
GSM2334065,1,71,0.11248804,,0.05785294,0.49504899,,0.94084586,,0.32779500,,,0.04131550,0.04132869,0.47791231,0.88564850,0.11402019,0.32849382,0.03116654
GSM2334066,1,42,0.10043059,,0.07386990,0.58786062,,0.93414678,,0.42633767,,,0.03001315,0.04419954,0.46148584,0.91797369,0.13137932,0.32012346,0.02682439
GSM2334067,1,14,0.10445430,,0.07805202,0.59255388,,0.95102820,,0.38115677,,,0.04666817,0.05493862,0.41699668,0.87094107,0.15707456,0.42942705,0.03861044
GSM2334068,0,53,0.10126167,,0.08054919,0.55340544,,0.92494927,,0.40523465,,,0.04004807,0.04555165,0.48637566,0.90808134,0.13708918,0.36175741,0.04243410
GSM2334069,1,76,0.13322444,,0.07997888,0.67401286,,0.92697917,,0.51471500,,,0.03451267,0.05590087,0.52640057,0.87767332,0.11653262,0.32512930,0.03633718
GSM2334070,0,46,0.11640105,,0.08355625,0.74335395,,0.93507382,,0.62497303,,,0.03870886,0.03108513,0.51553255,0.92229748,0.13945808,0.50135448,0.02482210
GSM2334071,0,27,0.13017177,,0.09343195,0.71793262,,0.94194417,,0.61304895,,,0.03108258,0.03326942,0.44861115,0.88217480,0.18778062,0.49443869,0.03832986
GSM2334072,1,22,0.09224796,,0.05112038,0.70300289,,0.92326705,,0.53066143,,,0.03314229,0.04246508,0.41913861,0.87904738,0.13301988,0.43256916,0.02659862
GSM2334073,1,44,0.16351677,,0.08208887,0.63896646,,0.93158510,,0.47645576,,,0.03021563,0.04351927,0.50455653,0.93129348,0.15589963,0.36140131,0.03374445
GSM2334074,1,40,0.11950380,,0.07137160,0.56559377,,0.94803128,,0.41090878,,,0.04886520,0.03629306,0.48652299,0.87078595,0.14114797,0.34065223,0.03554708
GSM2334075,1,50,0.12354504,,0.05518668,0.55781496,,0.93596959,,0.42571338,,,0.04150259,0.05586697,0.43766698,0.85872795,0.11445694,0.35862768,0.04864049
GSM2334076,1,67,0.12909446,,0.07697475,0.57777566,,0.93882942,,0.40568577,,,0.03561166,0.04118359,0.44195382,0.77539371,0.11360243,0.38692982,0.03217916
GSM2334077,0,49,0.12445943,,0.08601628,0.56521636,,0.93144088,,0.40357786,,,0.03288621,0.03773595,0.49165600,0.89544331,0.16374586,0.36820062,0.02544738
GSM2334078,1,67,0.11271092,,0.08584872,0.45669113,,0.93682376,,0.35071088,,,0.03853019,0.05133770,0.45402019,0.80342153,0.12754139,0.41059126,0.04096118
GSM2334079,0,48,0.12309648,,0.07149027,0.57974755,,0.94560505,,0.45593015,,,0.03333070,0.07685162,0.48186996,0.89296032,0.13023900,0.31913102,0.05536654
GSM2334080,1,39,0.11715567,,0.08242148,0.66584422,,0.94588687,,0.50393019,,,0.03331191,0.03472548,0.48323595,0.90947453,0.16637621,0.41389819,0.03229331
GSM2334081,0,37,0.10605673,,0.07097804,0.58681604,,0.93745290,,0.44693432,,,0.03823624,0.06185615,0.44254452,0.91976583,0.13294899,0.34731713,0.05149648
GSM2334082,0,30,0.11142170,,0.08291753,0.64541536,,0.91528860,,0.51610370,,,0.03777504,0.04647085,0.45776848,0.92472532,0.14745399,0.39906371,0.03528839
GSM2334083,0,39,0.10897748,,0.05959784,0.60503460,,0.92606520,,0.38561889,,,0.04139829,0.04054457,0.44631886,0.86931549,0.17691783,0.37734920,0.02805134
GSM2334084,1,72,0.11333447,,0.05802062,0.61909488,,0.95141441,,0.47296968,,,0.05470847,0.04958142,0.52685152,0.87851620,0.09941956,0.34931847,0.05118016
GSM2334085,1,86,0.09040704,,0.03932855,0.59990792,,0.92560992,,0.50194202,,,0.02711675,0.05499002,0.55246095,0.66694566,0.07845031,0.34722893,0.02635475
GSM2334086,1,59,0.10675591,,0.07062637,0.59799949,,0.90574219,,0.45336948,,,0.06181951,0.03905825,0.49100173,0.84732943,0.13302237,0.33255338,0.03830159
GSM2334087,0,76,0.08789236,,0.04447941,0.65596587,,0.91948862,,0.51345430,,,0.04038629,0.03878328,0.55153688,0.91559912,0.15382496,0.41131194,0.04406923
GSM2334088,1,73,0.12106319,,0.07660508,0.71683411,,0.93928802,,0.61504841,,,0.03251033,0.02534496,0.57012604,0.91939886,0.10081067,0.43718250,0.02568600
GSM2334089,1,65,0.13265673,,0.03865832,0.72266516,,0.93062430,,0.60143794,,,0.04276648,0.05046176,0.50886931,0.87359836,0.12617881,0.44056534,0.03286711
GSM2334090,1,83,0.09709644,,0.06008763,0.67032933,,0.93538078,,0.50120490,,,0.03084278,0.04518044,0.52573197,0.89209874,0.14025546,0.38301944,0.03617966
GSM2334091,0,72,0.11548637,,0.12126237,0.68042207,,0.92447467,,0.58416828,,,0.04097126,0.03543462,0.55216325,0.92984898,0.15016457,0.41769672,0.02408279
GSM2334092,1,66,0.10880153,,0.06862023,0.69468785,,0.93085895,,0.52299459,,,0.03715740,0.04067358,0.50335095,0.91979938,0.11637036,0.40430660,0.02991719
GSM2334093,0,83,0.14288523,,0.09633861,0.59520360,,0.91413393,,0.46946188,,,0.03797861,0.03654655,0.54699142,0.90523455,0.10866118,0.38539640,0.03620347
GSM2334094,1,22,0.10430251,,0.06687686,0.64512416,,0.92851460,,0.49496405,,,0.04378732,0.04096830,0.43600385,0.90134958,0.18140955,0.38334795,0.03158765
GSM2334095,0,84,0.11855677,,0.07339670,0.62695374,,0.90821594,,0.47853728,,,0.04270140,0.05304126,0.51346215,0.85907436,0.12381103,0.31421394,0.03737463
GSM2334096,1,56,0.15101437,,0.04398749,0.52904127,,0.94170363,,0.30386854,,,0.03704733,0.03694669,0.45351024,0.85240151,0.13777691,0.35205966,0.04204213
GSM2334097,0,69,0.08319283,,0.04811610,0.58460926,,0.93748260,,0.43543880,,,0.02404467,0.04023474,0.53703939,0.87589538,0.09951518,0.30457131,0.02411252
GSM2334098,1,31,0.13018968,,0.04046870,0.62031516,,0.95293049,,0.43231248,,,0.03438837,0.04445109,0.46363495,0.92355246,0.14259776,0.34257403,0.02518449
GSM2334099,1,43,0.10900245,,0.06546522,0.65715253,,0.93985723,,0.49759206,,,0.03422478,0.03495446,0.50108163,0.89122853,0.14662369,0.42099135,0.03169963
GSM2334100,0,60,0.11837095,,0.03635231,0.62337062,,0.95155129,,0.50047533,,,0.05324503,0.06311672,0.46179664,0.87394906,0.11206535,0.32262773,0.04250423
GSM2334101,0,81,0.11534723,,0.06034586,0.62506391,,0.91592556,,0.48188042,,,0.04481958,0.03671159,0.54396163,0.87858738,0.10238825,0.34408014,0.03060572
GSM2334102,1,29,0.10360474,,0.03988652,0.61213805,,0.92238923,,0.42983134,,,0.04516182,0.04529105,0.44575761,0.88922804,0.14361051,0.33688150,0.03738605
GSM2334103,1,32,0.10778731,,0.07421847,0.58567155,,0.93713204,,0.37023887,,,0.04603699,0.04002481,0.40429243,0.85640873,0.13695452,0.33514229,0.03252562
GSM2334104,1,29,0.12450660,,0.07356966,0.74524067,,0.94751058,,0.61776784,,,0.04277545,0.05122125,0.48318948,0.93538417,0.17854683,0.44394427,0.03879127
GSM2334105,0,27,0.10806604,,0.06844630,0.55012235,,0.94890329,,0.39052623,,,0.03879697,0.03673106,0.39714437,0.85555766,0.19288771,0.35795084,0.05210852
GSM2334106,0,35,0.11131769,,0.05142384,0.57209145,,0.95224368,,0.38022783,,,0.06005872,0.03604383,0.41358397,0.90345957,0.12966013,0.32214850,0.03669418
GSM2334107,1,17,0.10424382,,0.04890250,0.56640503,,0.94319959,,0.36629791,,,0.04691910,0.03854340,0.37500628,0.87354302,0.15090277,0.31948190,0.04912806
GSM2334108,0,53,0.11348012,,0.06670797,0.56423100,,0.94021339,,0.38616749,,,0.02019069,0.03944485,0.46059938,0.86358474,0.09946189,0.30715553,0.01911508
GSM2334109,0,16,0.11634968,,0.07341847,0.57360680,,0.95375846,,0.41484661,,,0.03570754,0.04370306,0.39447152,0.88539387,0.16769257,0.38068808,0.02772699
GSM2334110,1,34,0.11662263,,0.04868031,0.63255040,,0.92935423,,0.45205889,,,0.04201890,0.03110934,0.42527264,0.87855371,0.14630686,0.33212770,0.03765934
GSM2334111,1,65,0.13640837,,0.05324063,0.55600057,,0.93061370,,0.42065976,,,0.03411162,0.04376026,0.53730780,0.91565157,0.09569548,0.30933595,0.02815228
GSM2334112,0,36,0.09990194,,0.06391450,0.61110044,,0.94378788,,0.42202058,,,0.02918942,0.03324501,0.43719283,0.89967649,0.13057353,0.38576194,0.04116326
GSM2334113,1,34,0.10707326,,0.08589271,0.64904171,,0.93944733,,0.50571655,,,0.03442276,0.05255427,0.47196635,0.90519205,0.12714401,0.40379424,0.03924581
GSM2334114,0,77,0.10398695,,0.04266388,0.64527044,,0.91423837,,0.47368326,,,0.04913278,0.05225425,0.46645038,0.65942072,0.08530300,0.35623876,0.02985502
GSM2334115,0,58,0.11821394,,0.06540150,0.63406147,,0.94171093,,0.47569458,,,0.03731222,0.07350925,0.49939368,0.88258328,0.13955988,0.33044502,0.03930852
GSM2334116,1,41,0.10604557,,0.06872110,0.60129794,,0.93438692,,0.41443842,,,0.02703848,0.04013287,0.46926516,0.91305837,0.12980342,0.32814492,0.02601892
GSM2334117,1,25,0.09314112,,0.07405475,0.55494017,,0.93644278,,0.37170029,,,0.02910522,0.04694110,0.42057900,0.85190240,0.17710222,0.31484267,0.04377310
GSM2334118,1,40,0.10184703,,0.06372799,0.56754830,,0.93683130,,0.38902903,,,0.02712286,0.05190198,0.48458086,0.91267469,0.12574942,0.32318561,0.03774822
GSM2334119,0,50,0.11665547,,0.08631548,0.73960281,,0.93642171,,0.65362133,,,0.03677023,0.04177860,0.48649632,0.92009099,0.12975188,0.41928337,0.03371159
GSM2334120,0,18,0.12096406,,0.07897100,0.71394187,,0.91085374,,0.59618519,,,0.04346840,0.05402711,0.43614564,0.89063712,0.18310931,0.47420756,0.02430751
GSM2334121,1,32,0.11578729,,0.05717598,0.62973329,,0.94047369,,0.41904738,,,0.03869198,0.05230913,0.46447862,0.90849665,0.16324336,0.39529175,0.02765210
GSM2334122,1,69,0.13623160,,0.06905124,0.54439911,,0.90896502,,0.38240202,,,0.04745266,0.05318554,0.49263648,0.87486051,0.10727177,0.33715097,0.04236963
GSM2334123,1,68,0.14114779,,0.08034660,0.48229249,,0.93871860,,0.34259826,,,0.02956649,0.05111953,0.47540419,0.89659409,0.15087902,0.30859178,0.03410017
GSM2334124,1,48,0.09837204,,0.07895353,0.56659771,,0.94825199,,0.37247929,,,0.03049374,0.05020021,0.47372794,0.87971654,0.12977283,0.38273387,0.02724872
GSM2334125,1,80,0.10950996,,0.07233469,0.65589771,,0.92191004,,0.46023647,,,0.04319599,0.05564614,0.54919580,0.89751683,0.11674891,0.35272374,0.03986961
GSM2334126,0,35,0.10292466,,0.05718604,0.59096472,,0.91888302,,0.45130848,,,0.04126976,0.03776686,0.42468125,0.89756057,0.11436153,0.33274781,0.04271772
GSM2334127,1,57,0.10072887,,0.04771914,0.68025048,,0.94594327,,0.61053737,,,0.02349798,0.03583783,0.50175227,0.89521275,0.11965095,0.43509370,0.02165998
GSM2334128,0,59,0.11925550,,0.06189665,0.66124467,,0.93360145,,0.46413599,,,0.06382810,0.05058154,0.51203726,0.92077395,0.12267044,0.38236360,0.04200515
GSM2334129,1,70,0.10218003,,0.06442723,0.65682903,,0.92165839,,0.50090578,,,0.03466784,0.05077303,0.60989060,0.92938329,0.13013648,0.36234853,0.02177452
GSM2334130,1,49,0.10953090,,0.04096574,0.57631787,,0.93878007,,0.39781791,,,0.02484854,0.06317359,0.47058110,0.86524855,0.11523832,0.33019472,0.02812759
GSM2334131,1,22,0.10140089,,0.05455022,0.66209216,,0.94268713,,0.52617392,,,0.05004523,0.03561729,0.43607801,0.89824113,0.14045593,0.39804256,0.03081039
GSM2334132,1,72,0.12137118,,0.07784556,0.62174429,,0.93108536,,0.43701953,,,0.03403035,0.05545058,0.50497423,0.88771080,0.13866347,0.34714848,0.02608909
GSM2334133,0,47,0.16033510,,0.07156803,0.72692769,,0.95594463,,0.57360738,,,0.03700106,0.03045432,0.49184773,0.90004372,0.11030938,0.43951023,0.02534513
GSM2334134,1,32,0.17219277,,0.06848445,0.59305888,,0.94081177,,0.42280325,,,0.03694247,0.04035675,0.45638163,0.91990684,0.13054626,0.34827700,0.03109221
GSM2334135,0,15,0.08295058,,0.04087068,0.45430348,,0.94180862,,0.24891992,,,0.02963513,0.04169723,0.41314156,0.91160161,0.18924980,0.31620925,0.01657091
GSM2334136,1,31,0.11295501,,0.04470345,0.59249725,,0.93809031,,0.39744018,,,0.04524928,0.04502000,0.42404649,0.89867858,0.15223281,0.32143165,0.04509178
GSM2334137,0,27,0.19264801,,0.06301452,0.56604621,,0.92837236,,0.36927144,,,0.04319638,0.05102476,0.43371267,0.88767902,0.17734644,0.34608031,0.03091795
GSM2334138,0,19,0.10647232,,0.07758663,0.47992111,,0.94200363,,0.29505493,,,0.03514026,0.05047931,0.39778766,0.91700429,0.17575549,0.29999628,0.03029355
GSM2334139,0,76,0.11909979,,0.07125623,0.62675936,,0.93421223,,0.50033793,,,0.04320391,0.03700234,0.53883761,0.92255306,0.13790871,0.37550471,0.03381600
GSM2334140,0,59,0.12407998,,0.09357416,0.61070612,,0.93358767,,0.41286037,,,0.03233224,0.04795003,0.47564909,0.88921776,0.14235336,0.39712752,0.03168055
GSM2334141,1,48,0.09598030,,0.07354310,0.67949464,,0.91477389,,0.56754983,,,0.02663974,0.03817786,0.50504774,0.89026766,0.10685619,0.39537493,0.02391027
GSM2334142,1,71,0.11061811,,0.06696737,0.76654989,,0.91228692,,0.61185988,,,0.04512504,0.03720540,0.48781947,0.87461517,0.09849749,0.43204089,0.04076970
GSM2334143,0,18,0.10528617,,0.07519853,0.62797556,,0.93910039,,0.44833105,,,0.03711729,0.08086325,0.43919245,0.92319638,0.17931952,0.38262570,0.06225748
GSM2334144,0,48,0.10353247,,0.06499900,0.68751421,,0.93947892,,0.49321250,,,0.03893134,0.04849465,0.50656575,0.91482424,0.11467111,0.37838523,0.03525696
GSM2334145,0,17,0.11768836,,0.06360803,0.55134410,,0.95468381,,0.34027031,,,0.03436014,0.04095347,0.43820585,0.87722557,0.17147657,0.36040660,0.03833803
GSM2334146,1,53,0.12671150,,0.07022629,0.67975049,,0.91513378,,0.53702887,,,0.03584314,0.05495300,0.52061595,0.92865367,0.14618455,0.46398292,0.02698414
GSM2334147,1,17,0.09746362,,0.06252926,0.57655070,,0.93871762,,0.40450486,,,0.03022110,0.04721394,0.41722715,0.90750984,0.15760193,0.34722133,0.02988682
GSM2334148,1,17,0.10943565,,0.05974881,0.66865537,,0.92904209,,0.51766303,,,0.04175765,0.04451078,0.39614226,0.91571867,0.16859280,0.39822566,0.04447285
GSM2334149,1,15,0.10934789,,0.06961536,0.56155662,,0.93178967,,0.34197908,,,0.03601865,0.04110187,0.38003832,0.88743879,0.14952732,0.38724038,0.04214477
GSM2334150,1,17,0.11434069,,0.07995956,0.57170549,,0.94079762,,0.39367124,,,0.03401780,0.04090813,0.42768308,0.93289858,0.16451154,0.38292387,0.02830322
GSM2334151,0,19,0.11420323,,0.08392719,0.57186048,,0.94380465,,0.37288211,,,0.03398018,0.04152705,0.46645936,0.92577313,0.16053516,0.39448404,0.03605832
GSM2334152,1,15,0.10868127,,0.06393793,0.58703581,,0.91768406,,0.42770706,,,0.04061123,0.04845456,0.41759398,0.90336449,0.19283951,0.37585776,0.02702659
GSM2334153,1,15,0.09888785,,0.07688496,0.58369983,,0.95243053,,0.39431246,,,0.03191850,0.04862165,0.45559085,0.87270360,0.19724226,0.38007944,0.04977352
GSM2334154,0,43,0.09369311,,0.08297200,0.69067401,,0.93791013,,0.56049721,,,0.02959894,0.04386569,0.47171143,0.90341002,0.13603022,0.39778865,0.03110151
GSM2334155,0,38,0.08549357,,0.05564940,0.56579883,,0.91910918,,0.41907615,,,0.03940029,0.03824155,0.43603237,0.81640564,0.13865762,0.33530495,0.02505950
GSM2334156,1,17,0.10754205,,0.05948608,0.65658588,,0.95322481,,0.51294471,,,0.03261765,0.06245762,0.43874574,0.92135837,0.14842936,0.43035210,0.03902911
GSM2334157,0,23,0.14046390,,0.06890508,0.56645421,,0.94563185,,0.37247407,,,0.04558723,0.05425787,0.36968326,0.92019475,0.18175408,0.33672263,0.03473289
GSM2334158,1,22,0.09047653,,0.05638953,0.63202723,,0.95478124,,0.42191660,,,0.03897495,0.04355873,0.45190485,0.93356690,0.15044976,0.33625884,0.02542361
GSM2334159,0,46,0.10103294,,0.05871280,0.62928753,,0.94324470,,0.45288625,,,0.03957156,0.04470282,0.51655562,0.94364428,0.14419326,0.34245522,0.03370830
GSM2334160,0,24,0.10655584,,0.06302438,0.68973289,,0.95431792,,0.47318846,,,0.02701749,0.05056873,0.48685508,0.88416773,0.16535029,0.37957775,0.02759590
GSM2334161,1,71,0.13918230,,0.05589558,0.55228710,,0.93842643,,0.42458830,,,0.04630290,0.04460223,0.49548209,0.84837721,0.14077656,0.35166793,0.02736859
GSM2334162,1,66,0.12777928,,0.14026187,0.63564364,,0.92542612,,0.52524390,,,0.04394679,0.04887211,0.51642152,0.90658590,0.12942521,0.38372356,0.04224215
GSM2334163,0,77,0.09354845,,0.03789639,0.63797281,,0.94445596,,0.40860207,,,0.03416433,0.04350377,0.47265132,0.80243522,0.10284513,0.38696289,0.03568484
GSM2334164,0,70,0.11162389,,0.09117885,0.65487765,,0.93943829,,0.49681493,,,0.03920288,0.04186263,0.49727329,0.90879808,0.10283543,0.40123464,0.04703479
GSM2334165,1,45,0.13872901,,0.08211440,0.54260269,,0.93251493,,0.36293350,,,0.04453641,0.07041650,0.45247982,0.92822177,0.16077826,0.31349818,0.06998915
GSM2334166,0,65,0.10596936,,0.05010216,0.58367732,,0.91535145,,0.45487369,,,0.03620275,0.05103697,0.48006992,0.86063339,0.07764681,0.32508428,0.03888431
GSM2334167,1,19,0.11443517,,0.03520727,0.58609940,,0.92710201,,0.40352949,,,0.03363842,0.03576553,0.41000243,0.87504846,0.14899295,0.34989126,0.02894145
GSM2334168,0,45,0.10938032,,0.04587305,0.60484220,,0.93326109,,0.51739765,,,0.02349193,0.03850236,0.48535437,0.82989746,0.13130639,0.38993179,0.02828898
GSM2334169,1,41,0.10645443,,0.04186330,0.66141802,,0.92826013,,0.51264583,,,0.07595194,0.06213162,0.45943468,0.89505798,0.11261257,0.37866737,0.04309928
GSM2334170,0,67,0.10045418,,0.06176117,0.59040794,,0.92004835,,0.43033488,,,0.05153527,0.07235369,0.51501066,0.89139226,0.15728922,0.32304919,0.03904857
GSM2334171,0,48,0.11658086,,0.05797269,0.60903275,,0.91875577,,0.42959341,,,0.04159283,0.05448075,0.43667765,0.85950360,0.10255777,0.34907908,0.03689640
GSM2334172,1,49,0.15717448,,0.08137761,0.67863565,,0.90870331,,0.54376242,,,0.05752174,0.05417204,0.48123569,0.87655190,0.11195950,0.41188494,0.02505394
GSM2334173,1,24,0.10891174,,0.04085204,0.54919306,,0.91999485,,0.40659726,,,0.03654862,0.03939312,0.38631457,0.86855280,0.14102159,0.36960133,0.03553564
GSM2334174,0,43,0.14968514,,0.06312486,0.59776787,,0.92015303,,0.44197948,,,0.08225687,0.04652010,0.47339410,0.86987358,0.09474750,0.34976021,0.03965090
GSM2334175,1,21,0.13569138,,0.08613077,0.67499993,,0.93384369,,0.49834455,,,0.03166900,0.03606667,0.46055110,0.90883176,0.19363395,0.44166097,0.03505105
GSM2334176,1,17,0.10850117,,0.06816848,0.68410842,,0.94271201,,0.51437162,,,0.03470847,0.03097052,0.42670205,0.86669217,0.15523989,0.43871269,0.02635400
GSM2334177,0,50,0.11627062,,0.05734461,0.56599165,,0.91515778,,0.40340513,,,0.03947562,0.03994539,0.49222315,0.89849767,0.13150635,0.30874187,0.02773923
GSM2334178,0,15,0.09441588,,0.07971130,0.57028281,,0.94073646,,0.34784817,,,0.03321619,0.04841277,0.40473382,0.88406755,0.13577174,0.33575610,0.05158475
GSM2334179,0,62,0.10814863,,0.05523802,0.66551832,,0.94679889,,0.48319507,,,0.02634716,0.03303317,0.52467000,0.90674005,0.10929643,0.36731770,0.02776861
GSM2334180,0,28,0.12447644,,0.05965497,0.57655879,,0.92713383,,0.34800049,,,0.04173157,0.04144001,0.45591447,0.88651405,0.13142092,0.33310091,0.03445795
GSM2334181,1,16,0.12808232,,0.05181284,0.60103199,,0.93136212,,0.44546321,,,0.03986347,0.05057687,0.38756954,0.85502881,0.17161717,0.38296076,0.03551466
GSM2334182,1,35,0.11703485,,0.07045503,0.62204324,,0.93883741,,0.46139927,,,0.03310919,0.04399283,0.44409116,0.88459317,0.13902869,0.34043206,0.03368125
GSM2334183,1,50,0.13668379,,0.07173793,0.75567912,,0.89892080,,0.58913131,,,0.03458736,0.04204082,0.46698673,0.89417649,0.16751363,0.44900504,0.03593939
GSM2334184,0,63,0.12731446,,0.07576114,0.66570091,,0.94832381,,0.48994499,,,0.03199701,0.04534591,0.50556755,0.91815521,0.11467913,0.40663712,0.02975711
GSM2334185,0,49,0.13620618,,0.04903144,0.70211351,,0.93069421,,0.55438059,,,0.04583136,0.05019166,0.44429454,0.86300357,0.14678840,0.44899147,0.04048618
GSM2334186,1,34,0.12075100,,0.09140350,0.74053340,,0.95458990,,0.59298522,,,0.03838491,0.05188451,0.46928657,0.90355281,0.16370019,0.47684692,0.03992500
GSM2334187,0,47,0.11092111,,0.06315253,0.64879973,,0.94317891,,0.52104936,,,0.03821500,0.03351963,0.51247524,0.91238543,0.16992936,0.42056602,0.03518561
GSM2334188,1,58,0.12578640,,0.07202574,0.56078766,,0.89698451,,0.46225863,,,0.03558319,0.04543030,0.54984931,0.91616022,0.11016641,0.35060718,0.03890598
GSM2334189,0,71,0.10776556,,0.04076362,0.72126614,,0.94608207,,0.64585654,,,0.02304011,0.05736656,0.49902825,0.90051508,0.11537165,0.43936427,0.02467933
GSM2334190,1,23,0.10763346,,0.06305871,0.63626107,,0.93104937,,0.47447886,,,0.04860768,0.02817724,0.41531135,0.88377004,0.17099759,0.40892527,0.03305135
GSM2334191,0,21,0.10996868,,0.06006185,0.59804497,,0.94367204,,0.43852215,,,0.03446566,0.04775807,0.44731630,0.91664795,0.21236528,0.37204013,0.02616588
GSM2334192,0,17,0.12316719,,0.08757367,0.71458619,,0.93172119,,0.53611269,,,0.02925787,0.06724005,0.41982444,0.88031152,0.18088419,0.43805690,0.02511236
GSM2334193,0,71,0.12776628,,0.06316600,0.57285077,,0.93659302,,0.45089486,,,0.04221617,0.06864571,0.50017442,0.84487108,0.09210725,0.34143011,0.03356495
GSM2334194,0,24,0.12320515,,0.08406435,0.61745269,,0.92259628,,0.45882153,,,0.03387521,0.02909875,0.45444545,0.90253802,0.14213725,0.36548739,0.02514464
GSM2334195,0,29,0.12016154,,0.09407816,0.58661637,,0.94549842,,0.41151686,,,0.03567237,0.03859320,0.42284772,0.89119639,0.14800582,0.36122172,0.02826456
GSM2334196,1,39,0.13385822,,0.08222096,0.75517460,,0.92930450,,0.59458618,,,0.03676689,0.03887909,0.49534768,0.91101671,0.18077791,0.46832080,0.03433537
GSM2334197,1,16,0.11759912,,0.08080313,0.65589578,,0.93386002,,0.48940311,,,0.03249733,0.03529084,0.44647528,0.91059412,0.18946332,0.43020372,0.02631167
GSM2334198,1,52,0.11314198,,0.07395805,0.60826398,,0.91356120,,0.47036499,,,0.03804853,0.04816362,0.51361935,0.92738988,0.14656686,0.35497091,0.02909788
GSM2334199,1,27,0.10345509,,0.04750543,0.56305498,,0.94940206,,0.33073769,,,0.03346191,0.03352708,0.43533083,0.90611489,0.13820023,0.34497649,0.01757118
GSM2334200,1,19,0.13617877,,0.05694287,0.57536644,,0.94822256,,0.39574189,,,0.03685825,0.05921451,0.40618045,0.84925921,0.14708002,0.39817281,0.03770604
GSM2334201,1,33,0.11723104,,0.07683576,0.60150429,,0.92603277,,0.36326117,,,0.04271753,0.03645107,0.42024458,0.83995054,0.14434784,0.37340982,0.02475449
GSM2334202,1,61,0.19908229,,0.07690408,0.75440529,,0.94354093,,0.54287615,,,0.04354801,0.05963144,0.48027981,0.90585046,0.11435530,0.44449662,0.04038584
GSM2334203,1,47,0.10500125,,0.07408623,0.71277221,,0.94758001,,0.54616172,,,0.04626157,0.05843927,0.49294444,0.89365434,0.14036915,0.43155335,0.03097547
GSM2334204,0,19,0.11889620,,0.07984428,0.66041743,,0.94706981,,0.48613673,,,0.03450487,0.03860528,0.43522725,0.90935826,0.18028625,0.46686452,0.02562137
GSM2334205,0,51,0.15253895,,0.08237175,0.64101308,,0.91502148,,0.52141797,,,0.03759314,0.03562154,0.49900670,0.87498753,0.16006051,0.39914031,0.04221224
GSM2334206,1,31,0.12133217,,0.07510821,0.62759686,,0.94426167,,0.50314291,,,0.03845007,0.03214917,0.47947964,0.91875816,0.14113964,0.39470050,0.03043399
GSM2334207,1,21,0.11139721,,0.05462316,0.48498923,,0.94591036,,0.31574063,,,0.02898091,0.05790066,0.41612621,0.79650129,0.17270636,0.31121789,0.03396931
GSM2334208,0,20,0.10915714,,0.07036050,0.61271882,,0.92710008,,0.45576033,,,0.03486241,0.05615455,0.42271213,0.92087088,0.17818548,0.35867808,0.03827782
GSM2334209,1,19,0.12148947,,0.05213011,0.48907402,,0.92534361,,0.25713684,,,0.04433200,0.04951284,0.40774351,0.84931031,0.16301840,0.27641068,0.04100903
GSM2334210,1,20,0.11019124,,0.07607512,0.57188262,,0.93378842,,0.37968275,,,0.02562099,0.04472321,0.44248227,0.92244032,0.15294438,0.37111644,0.03964149
GSM2334211,1,44,0.11673277,,0.07870739,0.56532449,,0.90774580,,0.38087346,,,0.03462963,0.05403288,0.49418372,0.89457714,0.12956839,0.36133588,0.03944498
GSM2334212,0,16,0.15126804,,0.07605486,0.68026321,,0.92578893,,0.50232711,,,0.03493371,0.05203016,0.44703852,0.92196006,0.16223968,0.42433689,0.03585260
GSM2334214,0,61,0.11141448,,0.03341338,0.63679466,,0.92317489,,0.54927778,,,0.01662674,0.04270997,0.53048724,0.90957256,0.13046189,0.37886403,0.01587488
GSM2334215,1,41,0.11042363,,0.06203149,0.62954788,,0.96107776,,0.47129395,,,0.04564792,0.03084917,0.46876118,0.83021558,0.12447007,0.41498370,0.02935662
GSM2334216,1,19,0.10804634,,0.03204480,0.69796036,,0.92016268,,0.62735806,,,0.01768304,0.04795049,0.46794738,0.83849784,0.13375292,0.45430421,0.02180453
GSM2334218,0,48,0.07766560,,0.04614771,0.49147454,,0.93948938,,0.36684074,,,0.01575009,0.03660171,0.48083206,0.85344176,0.14037087,0.36370517,0.02040525
GSM2334220,0,40,0.12977102,,0.05686849,0.58758940,,0.94578988,,0.47067857,,,0.03089562,0.03514011,0.45446519,0.84711126,0.14732557,0.37280532,0.03037102
GSM2334221,0,51,0.08272807,,0.04757369,0.59399617,,0.94068923,,0.36988302,,,0.04055313,0.05553344,0.48497091,0.93132869,0.11701998,0.36291512,0.03048716
GSM2334222,0,15,0.08918494,,0.08758413,0.59202262,,0.93341644,,0.34302603,,,0.03282140,0.02691357,0.39955377,0.87128434,0.19030661,0.36506500,0.02284761
GSM2334223,0,78,0.14020542,,0.03997908,0.72817925,,0.92447569,,0.65348775,,,0.02559394,0.04557077,0.55074777,0.90608765,0.07712538,0.39131042,0.02463188
