GSM,sex,age,cg18335796,cg06281795,cg20989777,cg25492971,cg08992872,cg12402251,cg13889963,cg26290632
GSM2334088,1,73,0.584276369520032,0.03152607313874,0.080167790145191,0.911874215591256,0.129043498856923,0.135225533572518,0.253504316245886,0.288397238871321
GSM2334089,1,65,0.5542347952051,0.0329050114271397,0.128795155759532,0.936045867378119,0.136830381221613,0.129527343738528,0.255924675255317,0.26356672011501
GSM2334090,1,83,0.601839025627,0.0291838537783238,0.0873255773656482,0.911195985363815,0.127831786120529,0.160023529244818,0.304073359458693,0.301490994414026
GSM2334091,0,72,0.653064064476013,0.0307088036681846,0.0930212616343469,0.912930060877806,0.13890292973146,0.129063258208902,0.280670658084731,0.298651965124979
GSM2334092,1,66,0.542413866214111,0.0286668745853538,0.0859260105313837,0.911414018187065,0.102549188407178,0.157056595193368,0.275874299465475,0.295093414338548
GSM2334093,0,83,0.609247855071548,0.0280869216059228,0.118615425607121,0.916025876466569,0.18527303109522,0.186283664678951,0.337816161474768,0.312019964905833
GSM2334094,1,22,0.453589440437565,0.0322088870544858,0.0787096450911754,0.875405447144817,0.071633729994261,0.134545617617608,0.263630436140842,0.150995875307444
GSM2334095,0,84,0.636640211292664,0.0351859842153934,0.101569374349806,0.885102759861316,0.183399192209424,0.18066089750797,0.298344518360397,0.306293451458049
GSM2334096,1,56,0.545529577552658,0.0350147083855594,0.0843586509130139,0.917217883941605,0.110306737625782,0.0964015350926012,0.285992574736797,0.238895061571293
GSM2334097,0,69,0.590607988107899,0.0303035482124836,0.0675279821506058,0.898798505164208,0.112459244224947,0.122517215910726,0.303013150820154,0.316250961507831
GSM2334098,1,31,0.571124170525262,0.0385729696159511,0.100727204522826,0.918974127969517,0.0790473651665009,0.145595677242397,0.298048377129375,0.183057553915537
GSM2334099,1,43,0.554580112059554,0.0252211415306391,0.0910338781267922,0.921464492971795,0.103067388101191,0.12045959345132,0.223107709535519,0.20887594683938
GSM2334100,0,60,0.580765070634919,0.0402013189216137,0.0804023498316611,0.87791912896308,0.118645238367049,0.119659189720852,0.242818555913509,0.21080508051351
GSM2334101,0,81,0.598049118434542,0.0490380235094873,0.0951523171201236,0.913734870922908,0.184154808325863,0.161303698920312,0.310746671784175,0.32851437450064
GSM2334102,1,29,0.60837682607795,0.0640474059676161,0.111883092014866,0.897779418239647,0.128497980903912,0.108249939766075,0.293810894884779,0.176937539732224
GSM2334103,1,32,0.481893362687691,0.0349957128538513,0.0687893203575771,0.924129844647817,0.0672640832819745,0.122477013938208,0.288047385170075,0.158982279029988
GSM2334104,1,29,0.516325826368103,0.0290912589908227,0.0766233116478394,0.88577118558733,0.0793459148183972,0.110025018308025,0.252943540418294,0.199608009207091
GSM2334105,0,27,0.54769570289143,0.0348007907460947,0.109550631191522,0.906448589532271,0.0738958532871605,0.139752086091499,0.287155363358853,0.184883617318273
GSM2334106,0,35,0.510880283961617,0.0355962204180811,0.0706256594464906,0.904903110476523,0.054290086183636,0.125954709446479,0.30682484504445,0.204638020024192
GSM2334107,1,17,0.462185214455814,0.0356530789701618,0.0860001598638752,0.877324397469619,0.04658999461826,0.078694325930986,0.310533868042716,0.189348895525719
GSM2334108,0,53,0.596794705409998,0.0374227777225316,0.0888869733366258,0.912297632793085,0.102029024450997,0.112052155532296,0.310955782009492,0.250684382765606
GSM2334109,0,16,0.471578701894761,0.0272558082328976,0.0751171636645526,0.923519660585175,0.0731078500162281,0.0906683556617546,0.256102231848247,0.0990702852382929
GSM2334110,1,34,0.513573702057778,0.0432598175376456,0.110820428360982,0.880412231018804,0.0788865446115761,0.0891737781686327,0.344023770992181,0.155088347253077
GSM2334111,1,65,0.573572236549691,0.026129743384375,0.0990244552075256,0.922894925139516,0.124332799174514,0.127914330509315,0.3068801925429,0.269472287869632
GSM2334112,0,36,0.509303513297284,0.0213836011472037,0.0658557623124243,0.914387633660833,0.100340649243529,0.137191980923747,0.246929259914242,0.21005465821689
GSM2334113,1,34,0.56713933997552,0.0204246280265202,0.0825956293365121,0.928939149023401,0.0688546974581476,0.12340036321796,0.197187798788622,0.186432249773494
GSM2334114,0,77,0.515174171955063,0.0359515191744809,0.0658430273989264,0.902637459206277,0.10604782271586,0.11857239613253,0.313831608324002,0.193888855593055
GSM2334115,0,58,0.62150400731261,0.0339024663639323,0.104765264682956,0.901068575576322,0.133455086003778,0.326911348156836,0.326397000388877,0.286770516469736
GSM2334116,1,41,0.484389731421579,0.0236802392961419,0.0852812144704682,0.921729235927975,0.081335213170758,0.123461415152466,0.216279871842045,0.201126005328756
GSM2334117,1,25,0.515647178884787,0.0309707681427021,0.0800200352757317,0.869122901700174,0.0799639924741693,0.118586033245382,0.143526986428483,0.181218415013201
GSM2334118,1,40,0.535853795250566,0.0229004303359774,0.0824727251598691,0.914534243101382,0.101880484631047,0.099429575698545,0.179827745785834,0.180434325121182
GSM2334119,0,50,0.534276482878914,0.0403707325979715,0.0749259365088244,0.902016002281079,0.0794269533936398,0.136293063986226,0.329150207704077,0.24284477071139
GSM2334120,0,18,0.506555591139725,0.0348733354899976,0.0871728119052169,0.905855219144028,0.0790314424831649,0.136531942831443,0.251135842886756,0.125632016659411
GSM2334121,1,32,0.48789671575167,0.0208577208999629,0.0633261782842591,0.908999867024676,0.0945464893471837,0.0887890900368104,0.222290794177428,0.16480465623031
GSM2334122,1,69,0.559761717045574,0.0399701942853809,0.0753773240281827,0.886558307323031,0.117355483945218,0.0842228546159286,0.24675834082994,0.210988115270459
GSM2334123,1,68,0.570296642765116,0.0259363953351989,0.0865369257245569,0.898875271966094,0.100063934382903,0.148997029277961,0.254253536823195,0.232404371672728
GSM2334124,1,48,0.564742123390704,0.0346898700924055,0.109832116669947,0.898325123027164,0.105637124514916,0.123872261215582,0.245855700558743,0.255742940223197
GSM2334125,1,80,0.586217853434333,0.0338393360644442,0.126889968809323,0.894508915743598,0.10034722790904,0.120310542481696,0.217266912016592,0.270548696908374
GSM2334126,0,35,0.480730876094645,0.0435357784531279,0.0736909793032864,0.91464592072538,0.0600260547798202,0.0925042026033053,0.293262465699057,0.155532059396833
GSM2334127,1,57,0.556762881749444,0.0298935555470855,0.0861031430345008,0.885449096109091,0.0516308274988976,0.123175598354233,0.330266247859498,0.203119919015081
GSM2334128,0,59,0.539153381012453,0.043328867498464,0.0976913587300585,0.892801827475269,0.117298708470171,0.142955492944473,0.331506843541294,0.260801192923406
GSM2334129,1,70,0.612903719476382,0.0282882841516229,0.102547706336565,0.898559008064724,0.107532383046241,0.176858394267664,0.240956768704744,0.275752720112753
GSM2334130,1,49,0.499790589640551,0.0258369735166097,0.10517841755524,0.910031718362399,0.0709495740831517,0.154000785961893,0.326266583636307,0.222460349179023
GSM2334131,1,22,0.547549687943258,0.0332301990068672,0.0750042667739941,0.914574854945303,0.0972064178157374,0.101748126494132,0.289923257067757,0.215871481844566
GSM2334132,1,72,0.564971975472918,0.0285823220047268,0.0941402429078383,0.899613495093297,0.16501295601089,0.14887386103128,0.220567476440269,0.296356095273682
GSM2334133,0,47,0.537062542700362,0.0306091091886472,0.0801783727468817,0.918195754908472,0.0785992891545497,0.113712831644972,0.199045568530993,0.205986501447877
GSM2334134,1,32,0.445578321802005,0.0338664634338273,0.0986473409290465,0.902987436565714,0.0631844759379982,0.0895299363872077,0.292086948345414,0.122599629996844
GSM2334135,0,15,0.455795903581092,0.0213246917133147,0.0933311587631216,0.918083604480779,0.0397735848572902,0.100124558286039,0.218499359161876,0.104858595588682
GSM2334136,1,31,0.531732155639112,0.0341305392411012,0.0853708254623642,0.902301077191314,0.111909784801787,0.0966388352305526,0.289912841436886,0.144804841353912
GSM2334137,0,27,0.627559395919936,0.0315261159025525,0.0921203698073238,0.919851938951739,0.102154735417008,0.104775206337335,0.318437820764863,0.181260941777729
GSM2334138,0,19,0.489841112891036,0.023959014003736,0.0963869529019037,0.919806996040603,0.0576606015563327,0.0967281133037091,0.23844649220784,0.14092086511087
GSM2334139,0,76,0.613947301955513,0.0319581479600668,0.100197225096286,0.919364550620181,0.157688940397781,0.17917736949436,0.244608607590933,0.330814124790023
GSM2334140,0,59,0.582328385311201,0.0241690527856421,0.0900429898672591,0.913834107479613,0.173009037009015,0.152040371081735,0.237283434671522,0.261299527177173
GSM2334141,1,48,0.590787299374554,0.0321519438457913,0.125357556771191,0.91232933205773,0.0752705447139897,0.137866005775623,0.2648407933185,0.256650949736366
GSM2334142,1,71,0.539985102980241,0.0405142627992708,0.0883698973874776,0.891232537953486,0.168371974757082,0.170671161923603,0.267250338151641,0.291277688672027
GSM2334143,0,18,0.522460480220592,0.0250968237287744,0.102465921219771,0.934780932222721,0.0825614515176454,0.108357719761299,0.312731200325961,0.181221269770811
GSM2334144,0,48,0.560688702282869,0.0326214203124229,0.101908722220419,0.911960046029889,0.159088933518365,0.140864374589969,0.279633200993889,0.248971618394503
GSM2334145,0,17,0.501117641290695,0.0307295763078608,0.102750549623426,0.936747336613134,0.0583937146079484,0.117661225904648,0.264075451149877,0.135796874354666
GSM2334146,1,53,0.647226317861909,0.0316970255215729,0.109815630011551,0.927713200329884,0.0651296619119533,0.144477990455866,0.218855837014916,0.237428128359351
GSM2334147,1,17,0.487294947146019,0.023395251476241,0.109280540636539,0.932152348868109,0.0703811646353998,0.113480983684934,0.249169842112197,0.15220097403468
GSM2334148,1,17,0.531459835036123,0.0469767299109316,0.0966574901824094,0.913427617108977,0.0685309774193359,0.0927388085998856,0.263184512588038,0.143962257444753
GSM2334149,1,15,0.453732768289738,0.025584181777691,0.0897438179706442,0.941932267193561,0.0629964036287764,0.104964935327789,0.256499106822372,0.129377587501695
GSM2334150,1,17,0.486661764561581,0.0210481216850328,0.0760310032805993,0.921047233574398,0.0498225295326941,0.0810561580809798,0.23395494405183,0.115408090207019
GSM2334151,0,19,0.485003435621664,0.0285877304630853,0.0911527242759904,0.930317507489073,0.0606685220558394,0.102609723417317,0.2740468101766,0.117972640888424
GSM2334152,1,15,0.554155607883417,0.0246558591854152,0.0980796168958394,0.896346833423247,0.0683110743990358,0.11034109064728,0.233260215003064,0.129532662624884
GSM2334153,1,15,0.541401988839656,0.0267742023398796,0.130558263816257,0.88437398682437,0.0511419755117215,0.102460783421928,0.269890962230717,0.158683648077341
GSM2334154,0,43,0.513745838878791,0.0224406033435982,0.0791374210675227,0.922696393941397,0.141938251865434,0.172700854971006,0.221060013857808,0.233506471727216
GSM2334155,0,38,0.498866221886211,0.0298063688116725,0.0707804328747481,0.912631168317786,0.0875219214159674,0.13926507834693,0.300959181893586,0.224645401626076
GSM2334156,1,17,0.521933745593503,0.030073633799796,0.0815542063854568,0.903965463191359,0.0746050212746916,0.104713826372734,0.258767550170088,0.12239690976242
GSM2334157,0,23,0.498814605118523,0.0316795119953385,0.0564316102534924,0.897681025914735,0.0674288879119732,0.0980713987837873,0.333400557540136,0.187593306020295
GSM2334158,1,22,0.519500292965991,0.0311343269696915,0.126230976683378,0.914885104445881,0.120807104451228,0.126180133523986,0.237789271683065,0.177067933443486
GSM2334159,0,46,0.554784136664671,0.0202766806511388,0.101971311229192,0.924670936282251,0.124349065627362,0.146165607887147,0.252648694059076,0.217057927779957
GSM2334160,0,24,0.576486095159417,0.03064623478931,0.0855275744567637,0.915419241172912,0.139143819990263,0.114567314732248,0.261890624804951,0.201873146165367
GSM2334161,1,71,0.624167354546842,0.0324400009639585,0.0984925823764829,0.886765607019166,0.102505846747417,0.131360623917365,0.287611477496398,0.268374715038643
GSM2334162,1,66,0.540646776596193,0.0318146691023217,0.106034146464132,0.0,0.132612444996909,0.156387065513512,0.163451805217399,0.239675901291051
GSM2334163,0,77,0.627201321850348,0.0392457699453363,0.0932531249400838,0.894875493353043,0.128167507998875,0.125134879582938,0.276398447604506,0.287545844270796
GSM2334164,0,70,0.541332965333684,0.0358601743393314,0.0943144641807571,0.864658989180612,0.128521696437512,0.142304973317244,0.173407199319903,0.247409528813354
GSM2334165,1,45,0.490391581929251,0.0282404298728203,0.0902122438032472,0.857175162949874,0.121082149858366,0.113455721793014,0.184179716974168,0.168795051788611
GSM2334166,0,65,0.595865766594125,0.0379730141161838,0.0773932422877203,0.897788252127812,0.126753758626133,0.118495454765204,0.283463857238371,0.259081278595102
GSM2334167,1,19,0.524239291659399,0.0309432784573544,0.0787259175917294,0.914203287039244,0.0903699416182297,0.0768670876454252,0.295668482073605,0.149051193944229
GSM2334168,0,45,0.582255672324773,0.0280892129921902,0.115005331824557,0.933764938896161,0.15442869650937,0.121909525579862,0.294141982822523,0.240703697061303
GSM2334169,1,41,0.542450552361172,0.029751242016547,0.0902607409471253,0.912969828367104,0.08984514769177,0.0867109088803353,0.302054773756475,0.218226720356633
GSM2334170,0,67,0.577716610964133,0.0375647646104687,0.116870694061091,0.913139330578877,0.194522437764677,0.119938559266165,0.295287157952254,0.306192887373783
GSM2334171,0,48,0.487943046998899,0.0317420225008894,0.119755853454509,0.934848208502713,0.112480073879351,0.138335320468029,0.311034403589289,0.19415952196
GSM2334172,1,49,0.581968999789759,0.0302491337479021,0.0966353077051826,0.936087663556548,0.0799934328568244,0.131344575250126,0.264603050042785,0.223945385295287
GSM2334173,1,24,0.484086656225048,0.0304425172797729,0.0848893263821328,0.922333154128434,0.0812997349388656,0.0941822082716661,0.298998016532867,0.112749739164068
GSM2334174,0,43,0.617269286491666,0.0355914302245558,0.196128096118085,0.90407621197552,0.156922550975385,0.106412211899385,0.298995970420718,0.276916588530296
GSM2334175,1,21,0.547879550241118,0.0301454417442328,0.123085362762358,0.920302013791452,0.0853691944423832,0.0906702403874388,0.221330668929313,0.183120634861829
GSM2334176,1,17,0.433002849259297,0.0292151020118785,0.0815774055743525,0.897567596726126,0.0745374811343178,0.106313455316573,0.200102354908144,0.12441876790529
GSM2334177,0,50,0.664466366937886,0.0407549983254104,0.112197745592513,0.91704808491489,0.194528624610718,0.123435807283169,0.322461857402445,0.30195271763173
GSM2334178,0,15,0.48686224166321,0.0244785661715026,0.112774724480497,0.924664923700712,0.0545560115787262,0.12321054376357,0.223087234016087,0.116221982796687
GSM2334179,0,62,0.636474900088844,0.0284183815270676,0.0814790224542335,0.891008149153289,0.173765573941358,0.183517865593621,0.254050425532122,0.265097407758002
GSM2334180,0,28,0.494043346593766,0.032446993985777,0.0784323023729442,0.916177455002118,0.0786223218704333,0.109463234311052,0.272968520057794,0.177694833575749
GSM2334181,1,16,0.458167023001146,0.04057537226171,0.0949219356024872,0.871946704221642,0.0919751555039711,0.0660818273411732,0.245774378097393,0.133873097715422
GSM2334182,1,35,0.527582093658462,0.0305008663280794,0.0987055507952702,0.888725827829654,0.0664456564303297,0.125769575886688,0.283797564685244,0.180094404629731
GSM2334183,1,50,0.526675087373252,0.037368585334849,0.0910556599111932,0.917529439887613,0.115083066180102,0.133545422631291,0.278293437429929,0.230717363560807
GSM2334184,0,63,0.582754942296935,0.0241173265343156,0.0713062026327987,0.95105024489851,0.128078264226293,0.126471621359683,0.215317390847396,0.248199073571542
GSM2334185,0,49,0.528456415380979,0.0405794830817312,0.139744974961216,0.902436961805628,0.120726356595341,0.112920462501979,0.312872321956817,0.242563074165875
GSM2334186,1,34,0.53517698552442,0.0286448317318654,0.0867362036828246,0.923529537410861,0.0803707070926545,0.137009525362639,0.253138270261387,0.194739308541914
GSM2334187,0,47,0.594987028976445,0.0302787389527618,0.121743942801433,0.893372412303357,0.157445024350066,0.137535427229464,0.207706110778992,0.263592909746506
GSM2334188,1,58,0.517417287765545,0.0260130693060723,0.0889712651776256,0.921597976565378,0.10461462763584,0.120326812873003,0.29148973771307,0.258078705230325
GSM2334189,0,71,0.628194959135833,0.0316330627707928,0.0910376368318918,0.908603935043504,0.135497742928822,0.156706741643571,0.320571008403771,0.332375602726576
GSM2334190,1,23,0.489804688913466,0.0334757953202598,0.0841869923283781,0.926920034325225,0.0769467160375525,0.0914878663692656,0.312572294566135,0.133090858123434
GSM2334191,0,21,0.519571246900449,0.0328176575408265,0.101285957528065,0.922276073589827,0.0889966224510717,0.116797713606163,0.260295476626707,0.157146975679027
GSM2334192,0,17,0.483265728084384,0.0318941305550216,0.0828171971017349,0.910408759500103,0.0491698648032436,0.0968148739686826,0.199159794731208,0.136704849196759
GSM2334193,0,71,0.601234741576519,0.035325205769484,0.10734159977504,0.893173565778838,0.145694322058937,0.110058506556422,0.267349504685945,0.338465283681304
GSM2334194,0,24,0.45421146715505,0.0324052722200779,0.111197424246288,0.907576775558849,0.0706492013526653,0.119181043083032,0.237268391290833,0.14480003264381
GSM2334195,0,29,0.488622890598797,0.0244862018467075,0.0931012386375511,0.923644121286753,0.0768330588516708,0.108525508365158,0.299076345241944,0.155380491518831
GSM2334196,1,39,0.545129691335547,0.0303639267361355,0.126902096641575,0.914589615955742,0.0764611479561802,0.120621066765887,0.27076046850727,0.206267352224739
GSM2334197,1,16,0.545463516086244,0.0295860639064438,0.105301732397113,0.920354146063584,0.0887845474374436,0.119519725418589,0.261011623179937,0.123883168340828
GSM2334198,1,52,0.562359427371386,0.0284661201225368,0.0816750618046735,0.939399839574129,0.150783114799936,0.147011985019107,0.253077999393833,0.221018185075588
GSM2334199,1,27,0.464236538915243,0.0316383625014524,0.0777988595372216,0.925385450617626,0.0441596706122532,0.085345437865063,0.220170042630883,0.120310542287151
GSM2334200,1,19,0.542285455791446,0.0301017510296292,0.0885478763373066,0.881009553821421,0.062950357790766,0.139841024117969,0.250010482035738,0.203024981679254
GSM2334201,1,33,0.508072310061355,0.0315003255439743,0.0605824442183265,0.89226710875551,0.0623463749769052,0.107482845821326,0.273203236683203,0.176099327289691
GSM2334202,1,61,0.568493960811878,0.0387193476469912,0.102802682900644,0.898424722067506,0.132879849793723,0.127770857252968,0.305651023868457,0.269416976635533
GSM2334203,1,47,0.557094197690237,0.0317039322862194,0.101710272801326,0.927509399049326,0.131966708593015,0.121899247490672,0.269394177802921,0.224586705486229
GSM2334204,0,19,0.478070120847097,0.0325378731617191,0.0829398676621853,0.905957176518152,0.0833858988967125,0.105079826361514,0.254619996701183,0.147537411922346
GSM2334205,0,51,0.642020275957476,0.0247258827246471,0.112569861438541,0.915866438199421,0.142002047970225,0.129081324253871,0.246224786862096,0.277731008564943
GSM2334206,1,31,0.559257182603092,0.0326101664573963,0.0720365091737111,0.909643609978375,0.0626750919778982,0.128696737622585,0.270035334876149,0.166339796702844
GSM2334207,1,21,0.479741809609095,0.030284461208469,0.119015168021328,0.898967601366157,0.0586553186600961,0.077356205865096,0.286005417822891,0.232104537906394
GSM2334208,0,20,0.557437973180559,0.0289146698092199,0.0812169385837168,0.925844562216241,0.107251400630923,0.143019658321553,0.261526169767274,0.141288541809879
GSM2334209,1,19,0.480586548394367,0.0365091255667985,0.0797475910298263,0.901176080361295,0.0973376175597022,0.121779749222654,0.351647776370869,0.160593451757002
GSM2334210,1,20,0.482282279884488,0.0273858730186957,0.0833878518176988,0.93770318660818,0.0653275127130964,0.124790507077252,0.305658490219125,0.15478899374681
GSM2334211,1,44,0.544761000323626,0.0249305302236848,0.089869639437667,0.926162328340431,0.0966034963811064,0.112547941218275,0.268254944636162,0.220699932200111
GSM2334212,0,16,0.521847192376546,0.027273206125686,0.109865943127271,0.943665628300994,0.0689485442005748,0.100940000826649,0.299998074458484,0.135257055469549
GSM2334214,0,61,0.708160966879076,0.0334138632034454,0.0823736854694684,0.0,0.0969697163146867,0.133272534726178,0.294632193540641,0.281850268264024
GSM2334215,1,41,0.550577175236911,0.0357246888287863,0.118825957035142,0.893051978464914,0.107132257168469,0.101158600106838,0.333836646855324,0.186399957086779
GSM2334216,1,19,0.489253860670729,0.0325342752157458,0.0915793924821658,0.857481155393609,0.0564963462123886,0.0849519651218574,0.341798463656922,0.163528423285839
GSM2334218,0,48,0.544953026902931,0.0328435272206072,0.126685986603975,0.908491041134512,0.100323357240339,0.115470097671079,0.365196274531084,0.241400496915308
GSM2334220,0,40,0.542691904666253,0.0308011586601749,0.103886573437703,0.886922395340902,0.115729932896771,0.106794460729799,0.324853777567642,0.224149595300899
GSM2334221,0,51,0.49363988901235,0.025460411172762,0.0666279744428397,0.90935811211134,0.100591719458747,0.086078778843268,0.277599307123987,0.219261926299886
GSM2334222,0,15,0.542850420701173,0.0249369012848306,0.0561640373949271,0.915128709247024,0.0668213579696029,0.129997929609129,0.215473957193232,0.159041699815327
GSM2334223,0,78,0.658915486159652,0.0453164080340885,0.137656318770615,0.833883016964019,0.139522996492568,0.104506946735591,0.311428629360201,0.320463668561151
GSM2334224,0,72,0.494290809973768,0.0276527502759462,0.131231430176048,0.0,0.0681924745373203,0.116760068067845,0.280699626643275,0.279899955335246
GSM2334225,1,61,0.609313691298745,0.0431450465609804,0.113854716835038,0.0,0.0856681196107794,0.121035155891186,0.38105580359964,0.275364312011788
GSM2334226,0,33,0.493824543890155,0.0266676718547771,0.0871958002958001,0.91157409103125,0.090862924857904,0.125873772368447,0.179617637378629,0.196531104209309
GSM2334227,0,46,0.561266619462045,0.0326859366287934,0.0878219701036131,0.883838262975442,0.0912338935212525,0.114283507431881,0.330562632884037,0.208802238389451
GSM2334228,1,81,0.62678678733758,0.0313866311176099,0.0709437010713139,0.870107474814188,0.121889963774441,0.126054590441297,0.333064564143941,0.235114311730562
GSM2334229,1,69,0.566129916446694,0.0318109082316165,0.088335807071159,0.927915879495269,0.158234445345825,0.132549977386848,0.294921451087157,0.306600070543357
GSM2334230,0,71,0.592383034865552,0.0304968456283752,0.0620398085897909,0.864620844795354,0.0812058817360613,0.132628097637874,0.320133426144062,0.305378618534841
GSM2334231,0,77,0.681719310679039,0.0330672147213414,0.0623496123575771,0.847772842495765,0.137399158234249,0.178500618933073,0.253178004160428,0.339244759255753
GSM2334232,0,54,0.534664973336502,0.0334923716519459,0.0984426092044925,0.901656746372744,0.102124454623202,0.131966577126269,0.385486708757301,0.268600640085872
GSM2334233,1,64,0.659108447001806,0.0346375466290427,0.122168898015247,0.889422448568234,0.188904735155632,0.145111714798992,0.299728982727185,0.275707481200139
GSM2334234,0,25,0.534433581770567,0.0278064887593185,0.103873559691572,0.886661482806774,0.0786564766977441,0.132442848755634,0.235229681109575,0.197903599039777
GSM2334235,0,41,0.583530730596008,0.0289345846881834,0.10698628346043,0.903299301472839,0.110986710771182,0.132210306180787,0.292377361738732,0.250188496676919
GSM2334236,1,37,0.535808103835729,0.0306805559750046,0.0962654289891865,0.909142349336054,0.0971565468866363,0.0988742873251727,0.285492567001439,0.210158751182358
GSM2334237,0,26,0.524515953436922,0.0234990383493006,0.0931678011749158,0.916257033964013,0.0624322314548341,0.116881607240799,0.300819222233967,0.151983308585634
GSM2334238,0,61,0.531302665101248,0.0363020130503287,0.079867926655976,0.849187257986431,0.0763778804526905,0.113930934993383,0.261304706665501,0.231037479502157
GSM2334239,1,67,0.593337459712553,0.0322002945486267,0.0953381694234302,0.912761586949861,0.100294387641041,0.114247853370197,0.221059337546633,0.246979237927917
GSM2334240,0,37,0.543248299915503,0.0328264736383644,0.0769127035903386,0.899484893938297,0.0834342071827653,0.153669973262906,0.291720929517983,0.170464719781917
GSM2334241,0,36,0.498222079965791,0.0296659144538156,0.107279115919014,0.907781506029357,0.0610352323234771,0.10570749622154,0.2627040754613,0.174813992245352
GSM2334242,0,49,0.545454789140199,0.0310397184594039,0.087867055710713,0.922646709993485,0.0875973739535003,0.101907329418073,0.427436448064956,0.247963698509223
GSM2334243,1,59,0.533281575245261,0.0417843758117324,0.0852282147509528,0.880342991065422,0.100297735720853,0.161905319060109,0.286970059987128,0.291762244807113
GSM2334244,1,50,0.526277925344258,0.0352485133855671,0.0872107084323873,0.893463723322444,0.114312342137024,0.133644836062191,0.293920711147309,0.251504212658263
GSM2334245,1,34,0.537675670399402,0.0249191229754417,0.0605518051855355,0.891556334000005,0.084792738580632,0.0995182831896969,0.24747028821463,0.187581579585596
GSM2334246,0,51,0.571603376830278,0.0395431131435414,0.0901588791325433,0.833557064697979,0.0542124681023107,0.0958574954049402,0.261838927514344,0.248175845997663
GSM2334247,1,25,0.508316055003885,0.0261362026156808,0.0863573488384809,0.912692352814732,0.0827456878663358,0.0983265677144734,0.196905415867723,0.170485245497122
GSM2334248,0,79,0.552501796225982,0.0368295610069315,0.0941313588951885,0.883891672602265,0.0997709097636498,0.12727711054045,0.351992001346462,0.296678885029306
GSM2334249,1,31,0.555116562375274,0.0399958358206714,0.0883947618949893,0.857769182521148,0.131772297471263,0.0977709588080275,0.307597678130903,0.187755905852931
GSM2334250,0,40,0.525731755561258,0.026130051668908,0.0775098567401485,0.91637353293714,0.122040162472735,0.145402668349349,0.266018052276474,0.234965216733619
GSM2334251,1,29,0.549674374777921,0.0305473798113724,0.0749674433948454,0.902724400305581,0.0844006021090982,0.111413283740798,0.228267298744111,0.200346015826141
GSM2334252,0,63,0.601097609732583,0.039061724991098,0.103056924444881,0.920361226289747,0.197026998209644,0.15164711605407,0.231748070106684,0.330218890907703
GSM2334253,1,45,0.514839321764547,0.0258254889870947,0.0925364953835833,0.914395294273662,0.0902665878598846,0.129513139091315,0.22946168249282,0.215909611836767
GSM2334254,0,49,0.556668384513812,0.0381119261300504,0.100886064029912,0.907299805515554,0.0682930211334096,0.119576023047349,0.309605980290136,0.214221706580355
GSM2334255,0,42,0.569707215339447,0.0409834743511847,0.0890318670370986,0.900081367623453,0.081247258132614,0.130464520951075,0.237714797360421,0.239222802960497
GSM2334256,1,47,0.657986302785333,0.0260482241278961,0.0926646616484509,0.915162080773021,0.103886855984813,0.123358017025283,0.237112455480136,0.247799098449575
GSM2334257,0,45,0.617152981136456,0.0287923288903259,0.0926246958322391,0.902549507345039,0.134544215560083,0.121845708192764,0.227401999786218,0.257324589014868
GSM2334259,1,72,0.574357297783644,0.0306498679034737,0.13816284569217,0.894511448317699,0.125072338779458,0.152371636754812,0.294771388538506,0.286991330653295
GSM2334260,1,39,0.545164775553881,0.0279890878728848,0.0761461218551108,0.923285115699411,0.0870800869917454,0.120592233158436,0.222446804326852,0.227470966279724
GSM2334261,0,70,0.694367919769195,0.0392627935380972,0.116549495869076,0.885065576733827,0.208818330036331,0.154415425307537,0.292675180231175,0.343827258180953
GSM2334262,0,15,0.512835852478664,0.0258930511595508,0.0939009232816371,0.906516982388037,0.0722544885960462,0.0895109684319423,0.317443831642598,0.162084526009879
GSM2334263,1,62,0.602975127690968,0.029198615311086,0.0806672842256327,0.903902388050724,0.143822604450027,0.135455134976203,0.28305056501297,0.314554618945943
GSM2334264,0,53,0.537984004372451,0.0246957690350097,0.108627516898665,0.862994798554232,0.0948170215470917,0.128055581390271,0.227740860600545,0.253880869305333
GSM2334265,1,31,0.573936560845581,0.0385049512518943,0.0830287778145432,0.859082725406276,0.074439075814802,0.100535987513313,0.300111874108995,0.207670273849804
GSM2334266,0,81,0.541972747387267,0.0230389432882063,0.0740567548314415,0.899300034488532,0.155049402839677,0.144655713426916,0.240287913282719,0.311820138695731
GSM2334267,1,44,0.547835830190485,0.0356871091353851,0.0690701033942979,0.8349585872944,0.0632010400058003,0.126534122601802,0.277472447335666,0.194954386656858
GSM2334268,0,69,0.629901200146135,0.0344932371460684,0.0957357013919418,0.895854992856733,0.136934179441991,0.113686106789204,0.278692677517951,0.266124819437484
GSM2334270,1,53,0.537217741173636,0.0334126864953661,0.0755450933254699,0.889094722341085,0.114789109715246,0.111350960206845,0.267927453047395,0.203391858683474
GSM2334271,0,15,0.524218078793511,0.0291473032421323,0.0990645527634002,0.919068149803324,0.0647501929934102,0.110274379699769,0.255331629677461,0.104061462846683
GSM2334272,1,55,0.58261205571367,0.0352805458400269,0.102502559506229,0.892033865064529,0.127079373167972,0.181562210633686,0.29151746178999,0.2552027396267
